t, r_ref, qr_ref, r_act, qr_act, tau[0], tau[1]
4.600000, 0.214667, 1.570796, 0.133395, 1.570489, 34.760531, -31.009333
4.602500, 0.215384, 1.570796, 0.133586, 1.570462, 35.022675, -31.135270
4.605000, 0.216116, 1.570796, 0.133800, 1.570436, 35.292395, -31.256157
4.607500, 0.216863, 1.570796, 0.134038, 1.570409, 35.562901, -31.377881
4.610000, 0.217625, 1.570796, 0.134301, 1.570382, 35.831884, -31.502295
4.612500, 0.218401, 1.570796, 0.134589, 1.570356, 36.102801, -31.625681
4.615000, 0.219191, 1.570796, 0.134902, 1.570329, 36.371619, -31.752373
4.617500, 0.219996, 1.570796, 0.135240, 1.570303, 36.640436, -31.880613
4.620000, 0.220815, 1.570796, 0.135603, 1.570276, 36.909941, -32.009947
4.622500, 0.221648, 1.570796, 0.135992, 1.570250, 37.179256, -32.141187
4.625000, 0.222494, 1.570796, 0.136407, 1.570223, 37.448713, -32.273514
4.627500, 0.223354, 1.570796, 0.136848, 1.570197, 37.717899, -32.406647
4.630000, 0.224227, 1.570796, 0.137314, 1.570172, 37.958399, -32.571259
4.632500, 0.225113, 1.570796, 0.137807, 1.570147, 38.193055, -32.743860
4.635000, 0.226011, 1.570796, 0.138326, 1.570123, 38.469366, -32.872899
4.637500, 0.226922, 1.570796, 0.138872, 1.570098, 38.751628, -32.995658
4.640000, 0.227846, 1.570796, 0.139445, 1.570073, 39.020184, -33.132538
4.642500, 0.228781, 1.570796, 0.140044, 1.570048, 39.282294, -33.275175
4.645000, 0.229729, 1.570796, 0.140671, 1.570023, 39.544079, -33.416172
4.647500, 0.230688, 1.570796, 0.141325, 1.569999, 39.803865, -33.556450
4.650000, 0.231658, 1.570796, 0.142007, 1.569975, 40.059224, -33.698065
4.652500, 0.232640, 1.570796, 0.142716, 1.569951, 40.309999, -33.841026
4.655000, 0.233632, 1.570796, 0.143454, 1.569927, 40.556703, -33.984800
4.657500, 0.234635, 1.570796, 0.144220, 1.569904, 40.799394, -34.129235
4.660000, 0.235648, 1.570796, 0.145015, 1.569881, 41.037835, -34.274189
4.662500, 0.236672, 1.570796, 0.145838, 1.569859, 41.271688, -34.419281
4.665000, 0.237706, 1.570796, 0.146690, 1.569837, 41.500485, -34.564037
4.667500, 0.238749, 1.570796, 0.147572, 1.569815, 41.723639, -34.708108
4.670000, 0.239801, 1.570796, 0.148482, 1.569794, 41.940563, -34.851328
4.672500, 0.240863, 1.570796, 0.149422, 1.569774, 42.150795, -34.993654
4.675000, 0.241933, 1.570796, 0.150391, 1.569754, 42.354023, -35.135059
4.677500, 0.243013, 1.570796, 0.151390, 1.569735, 42.550018, -35.275431
4.680000, 0.244100, 1.570796, 0.152418, 1.569716, 42.738518, -35.414512
4.682500, 0.245196, 1.570796, 0.153477, 1.569698, 42.919148, -35.551911
4.685000, 0.246299, 1.570796, 0.154565, 1.569681, 43.091385, -35.687167
4.687500, 0.247410, 1.570796, 0.155684, 1.569665, 43.254609, -35.819843
4.690000, 0.248528, 1.570796, 0.156832, 1.569649, 43.408187, -35.949593
4.692500, 0.249653, 1.570796, 0.158011, 1.569634, 43.551555, -36.076167
4.695000, 0.250785, 1.570796, 0.159219, 1.569622, 43.625942, -36.271685
4.697500, 0.251923, 1.570796, 0.160456, 1.569611, 43.716590, -36.444844
4.700000, 0.253067, 1.570796, 0.161722, 1.569601, 43.846270, -36.559171
4.702500, 0.254218, 1.570796, 0.163017, 1.569592, 43.947522, -36.683083
4.705000, 0.255373, 1.570796, 0.164342, 1.569583, 44.035024, -36.801784
4.707500, 0.256534, 1.570796, 0.165696, 1.569576, 44.111410, -36.912232
4.710000, 0.257701, 1.570796, 0.167081, 1.569570, 44.168128, -37.022517
4.712500, 0.258871, 1.570796, 0.168494, 1.569565, 44.204895, -37.130126
4.715000, 0.260047, 1.570796, 0.169938, 1.569560, 44.259810, -37.195667
4.717500, 0.261226, 1.570796, 0.171412, 1.569556, 44.277741, -37.275685
4.720000, 0.262409, 1.570796, 0.172915, 1.569555, 44.255278, -37.373225
4.722500, 0.263596, 1.570796, 0.174448, 1.569554, 44.230686, -37.448016
4.725000, 0.264786, 1.570796, 0.176011, 1.569555, 44.199250, -37.504522
4.727500, 0.265979, 1.570796, 0.177603, 1.569556, 44.149536, -37.554169
4.730000, 0.267174, 1.570796, 0.179224, 1.569559, 44.083102, -37.594381
4.732500, 0.268372, 1.570796, 0.180873, 1.569563, 44.000034, -37.623748
4.735000, 0.269572, 1.570796, 0.182551, 1.569568, 43.898638, -37.642720
4.737500, 0.270774, 1.570796, 0.184257, 1.569575, 43.763107, -37.666592
4.740000, 0.271978, 1.570796, 0.185991, 1.569583, 43.615204, -37.671183
4.742500, 0.273182, 1.570796, 0.187753, 1.569591, 43.484601, -37.624432
4.745000, 0.274388, 1.570796, 0.189542, 1.569600, 43.329199, -37.570835
4.747500, 0.275594, 1.570796, 0.191357, 1.569610, 43.144063, -37.516325
4.750000, 0.276800, 1.570796, 0.193199, 1.569621, 42.939232, -37.450259
4.752500, 0.278006, 1.570796, 0.195066, 1.569634, 42.712997, -37.373544
4.755000, 0.279212, 1.570796, 0.196958, 1.569647, 42.463951, -37.286290
4.757500, 0.280418, 1.570796, 0.198874, 1.569661, 42.193576, -37.185397
4.760000, 0.281622, 1.570796, 0.200813, 1.569677, 41.901904, -37.069593
4.762500, 0.282826, 1.570796, 0.202776, 1.569694, 41.588434, -36.938836
4.765000, 0.284027, 1.570796, 0.204762, 1.569712, 41.254402, -36.789849
4.767500, 0.285228, 1.570796, 0.206769, 1.569730, 40.915804, -36.603930
4.770000, 0.286426, 1.570796, 0.208798, 1.569749, 40.569217, -36.389589
4.772500, 0.287621, 1.570796, 0.210847, 1.569769, 40.186612, -36.178697
4.775000, 0.288814, 1.570796, 0.212915, 1.569790, 39.769462, -35.970232
4.777500, 0.290004, 1.570796, 0.215001, 1.569812, 39.332120, -35.748068
4.780000, 0.291191, 1.570796, 0.217104, 1.569835, 38.877481, -35.507526
4.782500, 0.292374, 1.570796, 0.219223, 1.569860, 38.403166, -35.249751
4.785000, 0.293553, 1.570796, 0.221358, 1.569885, 37.908938, -34.974466
4.787500, 0.294729, 1.570796, 0.223507, 1.569912, 37.395692, -34.681355
4.790000, 0.295899, 1.570796, 0.225669, 1.569939, 36.864280, -34.371200
4.792500, 0.297065, 1.570796, 0.227844, 1.569967, 36.315819, -34.045029
4.795000, 0.298226, 1.570796, 0.230030, 1.569997, 35.751549, -33.703587
4.797500, 0.299382, 1.570796, 0.232225, 1.570027, 35.172352, -33.347341
4.800000, 0.300532, 1.570796, 0.234429, 1.570057, 34.578652, -32.976443
4.802500, 0.301677, 1.570796, 0.236640, 1.570089, 33.967387, -32.594206
4.805000, 0.302815, 1.570796, 0.238857, 1.570121, 33.321658, -32.217197
4.807500, 0.303947, 1.570796, 0.241078, 1.570156, 32.656615, -31.861479
4.810000, 0.305072, 1.570796, 0.243299, 1.570192, 32.005645, -31.495718
4.812500, 0.306190, 1.570796, 0.245520, 1.570228, 31.373349, -31.080872
4.815000, 0.307301, 1.570796, 0.247740, 1.570264, 30.729832, -30.646375
4.817500, 0.308404, 1.570796, 0.249958, 1.570300, 30.072826, -30.197862
4.820000, 0.309500, 1.570796, 0.252174, 1.570336, 29.409380, -29.731191
4.822500, 0.310587, 1.570796, 0.254386, 1.570372, 28.739833, -29.249200
4.825000, 0.311666, 1.570796, 0.256593, 1.570409, 28.059234, -28.759956
4.827500, 0.312737, 1.570796, 0.258794, 1.570445, 27.379478, -28.252362
4.830000, 0.313799, 1.570796, 0.260988, 1.570480, 26.702775, -27.726695
4.832500, 0.314851, 1.570796, 0.263172, 1.570515, 26.021595, -27.194256
4.835000, 0.315894, 1.570796, 0.265347, 1.570550, 25.334422, -26.659569
4.837500, 0.316928, 1.570796, 0.267511, 1.570584, 24.642553, -26.123718
4.840000, 0.317951, 1.570796, 0.269662, 1.570618, 23.947938, -25.587070
4.842500, 0.318965, 1.570796, 0.271799, 1.570652, 23.252877, -25.049272
4.845000, 0.319968, 1.570796, 0.273921, 1.570685, 22.556497, -24.513279
4.847500, 0.320960, 1.570796, 0.276027, 1.570719, 21.862200, -23.978156
4.850000, 0.321942, 1.570796, 0.278114, 1.570752, 21.176181, -23.441763
4.852500, 0.322912, 1.570796, 0.280180, 1.570785, 20.503913, -22.948337
4.855000, 0.323871, 1.570796, 0.282223, 1.570818, 19.857372, -22.457514
4.857500, 0.324819, 1.570796, 0.284242, 1.570850, 19.232962, -21.951742
4.860000, 0.325754, 1.570796, 0.286237, 1.570882, 18.621233, -21.440866
4.862500, 0.326678, 1.570796, 0.288206, 1.570912, 18.022020, -20.928130
4.865000, 0.327589, 1.570796, 0.290149, 1.570942, 17.426358, -20.425200
4.867500, 0.328487, 1.570796, 0.292065, 1.570971, 16.840139, -19.927938
4.870000, 0.329373, 1.570796, 0.293953, 1.570999, 16.268370, -19.433181
4.872500, 0.330246, 1.570796, 0.295812, 1.571025, 15.716343, -18.936898
4.875000, 0.331106, 1.570796, 0.297642, 1.571051, 15.185159, -18.443461
4.877500, 0.331952, 1.570796, 0.299441, 1.571075, 14.673748, -17.958462
4.880000, 0.332785, 1.570796, 0.301208, 1.571098, 14.180618, -17.486404
4.882500, 0.333604, 1.570796, 0.302943, 1.571120, 13.705101, -17.029441
4.885000, 0.334408, 1.570796, 0.304645, 1.571141, 13.244892, -16.590644
4.887500, 0.335199, 1.570796, 0.306312, 1.571160, 12.798221, -16.172150
4.890000, 0.335975, 1.570796, 0.307944, 1.571179, 12.370609, -15.767890
4.892500, 0.336737, 1.570796, 0.309541, 1.571197, 11.963966, -15.376227
4.895000, 0.337484, 1.570796, 0.311102, 1.571213, 11.578663, -14.996953
4.897500, 0.338216, 1.570796, 0.312626, 1.571229, 11.214894, -14.630490
4.900000, 0.338932, 1.570796, 0.314113, 1.571243, 10.872846, -14.277660
4.902500, 0.339634, 1.570796, 0.315563, 1.571257, 10.552603, -13.938596
4.905000, 0.340320, 1.570796, 0.316974, 1.571269, 10.256242, -13.610675
4.907500, 0.340990, 1.570796, 0.318348, 1.571279, 9.981757, -13.296456
4.910000, 0.341644, 1.570796, 0.319683, 1.571289, 9.725554, -13.000430
4.912500, 0.342283, 1.570796, 0.320979, 1.571298, 9.487177, -12.723339
4.915000, 0.342905, 1.570796, 0.322236, 1.571305, 9.267916, -12.463752
4.917500, 0.343511, 1.570796, 0.323455, 1.571312, 9.068660, -12.220676
4.920000, 0.344100, 1.570796, 0.324633, 1.571317, 8.889608, -11.993991
4.922500, 0.344673, 1.570796, 0.325772, 1.571322, 8.730729, -11.783895
4.925000, 0.345229, 1.570796, 0.326872, 1.571325, 8.591993, -11.590530
4.927500, 0.345768, 1.570796, 0.327932, 1.571328, 8.473257, -11.413972
4.930000, 0.346291, 1.570796, 0.328952, 1.571329, 8.374110, -11.254256
4.932500, 0.346796, 1.570796, 0.329932, 1.571330, 8.293855, -11.111314
4.935000, 0.347284, 1.570796, 0.330872, 1.571330, 8.231527, -10.984985
4.937500, 0.347754, 1.570796, 0.331773, 1.571329, 8.185782, -10.878551
4.940000, 0.348207, 1.570796, 0.332633, 1.571328, 8.159688, -10.817334
4.942500, 0.348642, 1.570796, 0.333452, 1.571327, 8.153419, -10.772439
4.945000, 0.349060, 1.570796, 0.334232, 1.571325, 8.162406, -10.733404
4.947500, 0.349459, 1.570796, 0.334972, 1.571322, 8.183607, -10.703064
4.950000, 0.349841, 1.570796, 0.335673, 1.571319, 8.217251, -10.682618
4.952500, 0.350205, 1.570796, 0.336335, 1.571316, 8.263780, -10.671315
4.955000, 0.350551, 1.570796, 0.336960, 1.571311, 8.321741, -10.668693
4.957500, 0.350878, 1.570796, 0.337547, 1.571307, 8.388340, -10.674621
4.960000, 0.351187, 1.570796, 0.338097, 1.571302, 8.460844, -10.688672
4.962500, 0.351478, 1.570796, 0.338612, 1.571296, 8.537339, -10.710168
4.965000, 0.351750, 1.570796, 0.339091, 1.571291, 8.616846, -10.738560
4.967500, 0.352004, 1.570796, 0.339535, 1.571285, 8.699136, -10.773616
4.970000, 0.352240, 1.570796, 0.339945, 1.571279, 8.784367, -10.815319
4.972500, 0.352456, 1.570796, 0.340322, 1.571273, 8.872658, -10.863642
4.975000, 0.352654, 1.570796, 0.340666, 1.571266, 8.963721, -10.918321
4.977500, 0.352834, 1.570796, 0.340977, 1.571260, 9.056696, -10.978743
4.980000, 0.352994, 1.570796, 0.341257, 1.571254, 9.150239, -11.043961
4.982500, 0.353136, 1.570796, 0.341505, 1.571248, 9.242789, -11.112832
4.985000, 0.353259, 1.570796, 0.341723, 1.571242, 9.332906, -11.184215
4.987500, 0.353363, 1.570796, 0.341912, 1.571237, 9.419531, -11.257158
4.990000, 0.353448, 1.570796, 0.342071, 1.571231, 9.502078, -11.331001
4.992500, 0.353515, 1.570796, 0.342202, 1.571226, 9.580358, -11.405362
4.995000, 0.353562, 1.570796, 0.342306, 1.571221, 9.654864, -11.471853
4.997500, 0.353591, 1.570796, 0.342385, 1.571216, 9.734082, -11.485517
5.000000, 0.353600, 1.570796, 0.342439, 1.571210, 9.803593, -11.488775
5.002500, 0.353600, 1.570796, 0.342470, 1.571204, 9.979427, -11.666535
5.005000, 0.353600, 1.570796, 0.342476, 1.571200, 10.270490, -11.991933
5.007500, 0.353600, 1.570796, 0.342461, 1.571197, 10.535373, -12.389392
5.010000, 0.353600, 1.570796, 0.342426, 1.571199, 10.742174, -12.850489
5.012500, 0.353600, 1.570796, 0.342371, 1.571202, 10.962674, -13.296999
5.015000, 0.353600, 1.570796, 0.342299, 1.571207, 11.235074, -13.675054
5.017500, 0.353600, 1.570796, 0.342212, 1.571212, 11.544644, -13.992794
5.020000, 0.353600, 1.570796, 0.342111, 1.571216, 11.846049, -14.299043
5.022500, 0.353600, 1.570796, 0.341997, 1.571220, 12.125451, -14.610900
5.025000, 0.353600, 1.570796, 0.341871, 1.571225, 12.391509, -14.923004
5.027500, 0.353600, 1.570796, 0.341736, 1.571230, 12.652870, -15.230920
5.030000, 0.353600, 1.570796, 0.341590, 1.571235, 12.912325, -15.535502
5.032500, 0.353600, 1.570796, 0.341436, 1.571240, 13.168372, -15.838705
5.035000, 0.353600, 1.570796, 0.341273, 1.571246, 13.415348, -16.141973
5.037500, 0.353600, 1.570796, 0.341104, 1.571252, 13.651603, -16.443451
5.040000, 0.353600, 1.570796, 0.340928, 1.571259, 13.878142, -16.739757
5.042500, 0.353600, 1.570796, 0.340746, 1.571266, 14.096468, -17.027477
5.045000, 0.353600, 1.570796, 0.340560, 1.571274, 14.307272, -17.304917
5.047500, 0.353600, 1.570796, 0.340371, 1.571282, 14.510577, -17.571769
5.050000, 0.353600, 1.570796, 0.340178, 1.571290, 14.706235, -17.828204
5.052500, 0.353600, 1.570796, 0.339984, 1.571298, 14.894090, -18.074540
5.055000, 0.353600, 1.570796, 0.339788, 1.571307, 15.073999, -18.311137
5.057500, 0.353600, 1.570796, 0.339591, 1.571315, 15.245823, -18.538347
5.060000, 0.353600, 1.570796, 0.339394, 1.571324, 15.409424, -18.756485
5.062500, 0.353600, 1.570796, 0.339197, 1.571333, 15.564662, -18.965810
5.065000, 0.353600, 1.570796, 0.339001, 1.571342, 15.711400, -19.166522
5.067500, 0.353600, 1.570796, 0.338806, 1.571351, 15.849507, -19.358758
5.070000, 0.353600, 1.570796, 0.338614, 1.571360, 15.978873, -19.542604
5.072500, 0.353600, 1.570796, 0.338423, 1.571370, 16.099415, -19.718099
5.075000, 0.353600, 1.570796, 0.338235, 1.571379, 16.211088, -19.885256
5.077500, 0.353600, 1.570796, 0.338050, 1.571388, 16.313896, -20.044071
5.080000, 0.353600, 1.570796, 0.337868, 1.571398, 16.407889, -20.194538
5.082500, 0.353600, 1.570796, 0.337691, 1.571408, 16.493170, -20.336660
5.085000, 0.353600, 1.570796, 0.337517, 1.571417, 16.569890, -20.470459
5.087500, 0.353600, 1.570796, 0.337347, 1.571427, 16.638243, -20.595978
5.090000, 0.353600, 1.570796, 0.337182, 1.571437, 16.698459, -20.713290
5.092500, 0.353600, 1.570796, 0.337022, 1.571447, 16.750799, -20.822493
5.095000, 0.353600, 1.570796, 0.336867, 1.571457, 16.795541, -20.923714
5.097500, 0.353600, 1.570796, 0.336717, 1.571467, 16.832978, -21.017101
5.100000, 0.353600, 1.570796, 0.336573, 1.571477, 16.863405, -21.102824
5.102500, 0.353600, 1.570796, 0.336434, 1.571488, 16.887119, -21.181070
5.105000, 0.353600, 1.570796, 0.336301, 1.571498, 16.904411, -21.252038
5.107500, 0.353600, 1.570796, 0.336173, 1.571508, 16.915562, -21.315936
5.110000, 0.353600, 1.570796, 0.336051, 1.571518, 16.920848, -21.372979
5.112500, 0.353600, 1.570796, 0.335935, 1.571528, 16.920535, -21.423388
5.115000, 0.353600, 1.570796, 0.335825, 1.571538, 16.914879, -21.467385
5.117500, 0.353600, 1.570796, 0.335720, 1.571548, 16.904132, -21.505196
5.120000, 0.353600, 1.570796, 0.335622, 1.571558, 16.888541, -21.537048
5.122500, 0.353600, 1.570796, 0.335529, 1.571568, 16.868350, -21.563171
5.125000, 0.353600, 1.570796, 0.335442, 1.571578, 16.843799, -21.583796
5.127500, 0.353600, 1.570796, 0.335361, 1.571588, 16.815132, -21.599156
5.130000, 0.353600, 1.570796, 0.335285, 1.571598, 16.782589, -21.609484
5.132500, 0.353600, 1.570796, 0.335216, 1.571607, 16.746412, -21.615016
5.135000, 0.353600, 1.570796, 0.335151, 1.571617, 16.706843, -21.615989
5.137500, 0.353600, 1.570796, 0.335092, 1.571626, 16.664123, -21.612639
5.140000, 0.353600, 1.570796, 0.335039, 1.571635, 16.618492, -21.605203
5.142500, 0.353600, 1.570796, 0.334991, 1.571644, 16.570186, -21.593914
5.145000, 0.353600, 1.570796, 0.334947, 1.571653, 16.519344, -21.579210
5.147500, 0.353600, 1.570796, 0.334909, 1.571662, 16.465279, -21.563706
5.150000, 0.353600, 1.570796, 0.334876, 1.571671, 16.408934, -21.547806
5.152500, 0.353600, 1.570796, 0.334847, 1.571680, 16.352142, -21.529877
5.155000, 0.353600, 1.570796, 0.334822, 1.571688, 16.295651, -21.509540
5.157500, 0.353600, 1.570796, 0.334801, 1.571697, 16.240283, -21.489880
5.160000, 0.353600, 1.570796, 0.334784, 1.571705, 16.186366, -21.474150
5.162500, 0.353600, 1.570796, 0.334770, 1.571714, 16.133656, -21.462172
5.165000, 0.353600, 1.570796, 0.334759, 1.571722, 16.083112, -21.451755
5.167500, 0.353600, 1.570796, 0.334750, 1.571730, 16.035986, -21.440466
5.170000, 0.353600, 1.570796, 0.334744, 1.571738, 15.993302, -21.426099
5.172500, 0.353600, 1.570796, 0.334740, 1.571746, 15.951416, -21.411540
5.175000, 0.353600, 1.570796, 0.334738, 1.571754, 15.907172, -21.399226
5.177500, 0.353600, 1.570796, 0.334738, 1.571762, 15.861989, -21.387454
5.180000, 0.353600, 1.570796, 0.334741, 1.571769, 15.818230, -21.373047
5.182500, 0.353600, 1.570796, 0.334745, 1.571777, 15.777890, -21.351945
5.185000, 0.353600, 1.570796, 0.334750, 1.571784, 15.739163, -21.326275
5.187500, 0.353600, 1.570796, 0.334758, 1.571790, 15.700545, -21.298544
5.190000, 0.353600, 1.570796, 0.334768, 1.571797, 15.662216, -21.269269
5.192500, 0.353600, 1.570796, 0.334779, 1.571803, 15.624750, -21.238385
5.195000, 0.353600, 1.570796, 0.334792, 1.571808, 15.588372, -21.206126
5.197500, 0.353600, 1.570796, 0.334806, 1.571814, 15.553064, -21.172917
5.200000, 0.353600, 1.570796, 0.334822, 1.571819, 15.518795, -21.139126
5.202500, 0.353600, 1.570796, 0.334838, 1.571823, 15.485564, -21.105018
5.205000, 0.353600, 1.570796, 0.334856, 1.571828, 15.453381, -21.070801
5.207500, 0.353600, 1.570796, 0.334876, 1.571832, 15.422249, -21.036652
5.210000, 0.353600, 1.570796, 0.334896, 1.571835, 15.394386, -21.000365
5.212500, 0.353600, 1.570796, 0.334917, 1.571838, 15.377480, -20.953582
5.215000, 0.353600, 1.570796, 0.334938, 1.571840, 15.370459, -20.897770
5.217500, 0.353600, 1.570796, 0.334961, 1.571842, 15.367786, -20.839538
5.220000, 0.353600, 1.570796, 0.334984, 1.571842, 15.367658, -20.780964
5.222500, 0.353600, 1.570796, 0.335007, 1.571842, 15.368855, -20.723498
5.225000, 0.353600, 1.570796, 0.335031, 1.571841, 15.370297, -20.668490
5.227500, 0.353600, 1.570796, 0.335055, 1.571839, 15.371525, -20.616563
5.230000, 0.353600, 1.570796, 0.335079, 1.571837, 15.372486, -20.567851
5.232500, 0.353600, 1.570796, 0.335103, 1.571835, 15.373252, -20.522310
5.235000, 0.353600, 1.570796, 0.335127, 1.571832, 15.373803, -20.479975
5.237500, 0.353600, 1.570796, 0.335150, 1.571829, 15.372122, -20.443090
5.240000, 0.353600, 1.570796, 0.335174, 1.571825, 15.366653, -20.413218
5.242500, 0.353600, 1.570796, 0.335197, 1.571822, 15.357963, -20.389354
5.245000, 0.353600, 1.570796, 0.335219, 1.571819, 15.348217, -20.368884
5.247500, 0.353600, 1.570796, 0.335241, 1.571816, 15.338786, -20.350191
5.250000, 0.353600, 1.570796, 0.335263, 1.571813, 15.330068, -20.332784
5.252500, 0.353600, 1.570796, 0.335284, 1.571810, 15.322123, -20.316542
5.255000, 0.353600, 1.570796, 0.335305, 1.571808, 15.315020, -20.301320
5.257500, 0.353600, 1.570796, 0.335325, 1.571805, 15.308858, -20.286929
5.260000, 0.353600, 1.570796, 0.335344, 1.571802, 15.303718, -20.273198
5.262500, 0.353600, 1.570796, 0.335363, 1.571800, 15.299173, -20.260574
5.265000, 0.353600, 1.570796, 0.335381, 1.571797, 15.295458, -20.248615
5.267500, 0.353600, 1.570796, 0.335398, 1.571795, 15.293224, -20.236193
5.270000, 0.353600, 1.570796, 0.335415, 1.571792, 15.291584, -20.224135
5.272500, 0.353600, 1.570796, 0.335431, 1.571790, 15.290587, -20.212302
5.275000, 0.353600, 1.570796, 0.335447, 1.571787, 15.290492, -20.200330
5.277500, 0.353600, 1.570796, 0.335462, 1.571785, 15.291281, -20.188182
5.280000, 0.353600, 1.570796, 0.335476, 1.571783, 15.292778, -20.176004
5.282500, 0.353600, 1.570796, 0.335490, 1.571780, 15.294825, -20.163935
5.285000, 0.353600, 1.570796, 0.335504, 1.571778, 15.297315, -20.152060
5.287500, 0.353600, 1.570796, 0.335517, 1.571775, 15.300171, -20.140441
5.290000, 0.353600, 1.570796, 0.335529, 1.571773, 15.303329, -20.129130
5.292500, 0.353600, 1.570796, 0.335541, 1.571770, 15.306736, -20.118176
5.295000, 0.353600, 1.570796, 0.335552, 1.571768, 15.310351, -20.107616
5.297500, 0.353600, 1.570796, 0.335563, 1.571765, 15.314142, -20.097477
5.300000, 0.353600, 1.570796, 0.335573, 1.571762, 15.318088, -20.087775
5.302500, 0.353600, 1.570796, 0.335583, 1.571760, 15.322267, -20.078316
5.305000, 0.353600, 1.570796, 0.335592, 1.571757, 15.326997, -20.068300
5.307500, 0.353600, 1.570796, 0.335602, 1.571755, 15.332025, -20.057882
5.310000, 0.353600, 1.570796, 0.335610, 1.571752, 15.336994, -20.047523
5.312500, 0.353600, 1.570796, 0.335619, 1.571749, 15.341802, -20.037408
5.315000, 0.353600, 1.570796, 0.335626, 1.571747, 15.346481, -20.027551
5.317500, 0.353600, 1.570796, 0.335634, 1.571744, 15.350964, -20.018023
5.320000, 0.353600, 1.570796, 0.335641, 1.571741, 15.354896, -20.009087
5.322500, 0.353600, 1.570796, 0.335649, 1.571739, 15.358335, -20.000649
5.325000, 0.353600, 1.570796, 0.335655, 1.571736, 15.361473, -19.992520
5.327500, 0.353600, 1.570796, 0.335662, 1.571733, 15.364404, -19.984626
5.330000, 0.353600, 1.570796, 0.335668, 1.571731, 15.367150, -19.976965
5.332500, 0.353600, 1.570796, 0.335674, 1.571728, 15.369725, -19.969538
5.335000, 0.353600, 1.570796, 0.335680, 1.571726, 15.372146, -19.962336
5.337500, 0.353600, 1.570796, 0.335686, 1.571724, 15.374433, -19.955344
5.340000, 0.353600, 1.570796, 0.335691, 1.571721, 15.376584, -19.948569
5.342500, 0.353600, 1.570796, 0.335696, 1.571719, 15.378422, -19.942235
5.345000, 0.353600, 1.570796, 0.335701, 1.571717, 15.379956, -19.936346
5.347500, 0.353600, 1.570796, 0.335706, 1.571714, 15.381378, -19.930682
5.350000, 0.353600, 1.570796, 0.335711, 1.571712, 15.382776, -19.925138
5.352500, 0.353600, 1.570796, 0.335716, 1.571710, 15.384142, -19.919722
5.355000, 0.353600, 1.570796, 0.335720, 1.571708, 15.385443, -19.914468
5.357500, 0.353600, 1.570796, 0.335724, 1.571706, 15.386661, -19.909395
5.360000, 0.353600, 1.570796, 0.335729, 1.571704, 15.387791, -19.904508
5.362500, 0.353600, 1.570796, 0.335733, 1.571702, 15.388832, -19.899804
5.365000, 0.353600, 1.570796, 0.335736, 1.571700, 15.389786, -19.895282
5.367500, 0.353600, 1.570796, 0.335740, 1.571699, 15.390651, -19.890945
5.370000, 0.353600, 1.570796, 0.335744, 1.571697, 15.391254, -19.886997
5.372500, 0.353600, 1.570796, 0.335747, 1.571695, 15.391501, -19.883554
5.375000, 0.353600, 1.570796, 0.335751, 1.571694, 15.391582, -19.880398
5.377500, 0.353600, 1.570796, 0.335754, 1.571692, 15.391640, -19.877360
5.380000, 0.353600, 1.570796, 0.335757, 1.571691, 15.391708, -19.874402
5.382500, 0.353600, 1.570796, 0.335760, 1.571689, 15.391766, -19.871544
5.385000, 0.353600, 1.570796, 0.335763, 1.571688, 15.391790, -19.868811
5.387500, 0.353600, 1.570796, 0.335766, 1.571687, 15.391764, -19.866221
5.390000, 0.353600, 1.570796, 0.335769, 1.571685, 15.391683, -19.863779
5.392500, 0.353600, 1.570796, 0.335772, 1.571684, 15.391545, -19.861484
5.395000, 0.353600, 1.570796, 0.335774, 1.571683, 15.391354, -19.859336
5.397500, 0.353600, 1.570796, 0.335777, 1.571682, 15.391114, -19.857331
5.400000, 0.353600, 1.570796, 0.335779, 1.571681, 15.390733, -19.855561
5.402500, 0.353600, 1.570796, 0.335781, 1.571680, 15.389893, -19.854350
5.405000, 0.353600, 1.570796, 0.335784, 1.571679, 15.388667, -19.853603
5.407500, 0.353600, 1.570796, 0.335786, 1.571678, 15.387263, -19.853090
5.410000, 0.353600, 1.570796, 0.335788, 1.571678, 15.385802, -19.852681
5.412500, 0.353600, 1.570796, 0.335790, 1.571677, 15.384329, -19.852331
5.415000, 0.353600, 1.570796, 0.335792, 1.571676, 15.382861, -19.852026
5.417500, 0.353600, 1.570796, 0.335794, 1.571676, 15.381411, -19.851755
5.420000, 0.353600, 1.570796, 0.335796, 1.571675, 15.379992, -19.851502
5.422500, 0.353600, 1.570796, 0.335798, 1.571675, 15.378615, -19.851254
5.425000, 0.353600, 1.570796, 0.335799, 1.571674, 15.377289, -19.850999
5.427500, 0.353600, 1.570796, 0.335801, 1.571674, 15.376020, -19.850730
5.430000, 0.353600, 1.570796, 0.335803, 1.571674, 15.374630, -19.850643
5.432500, 0.353600, 1.570796, 0.335804, 1.571673, 15.372859, -19.851026
5.435000, 0.353600, 1.570796, 0.335806, 1.571673, 15.370824, -19.851741
5.437500, 0.353600, 1.570796, 0.335807, 1.571673, 15.368693, -19.852594
5.440000, 0.353600, 1.570796, 0.335809, 1.571673, 15.366567, -19.853468
5.442500, 0.353600, 1.570796, 0.335810, 1.571673, 15.364493, -19.854312
