t, r_ref, qr_ref, r_act, qr_act, tau[0], tau[1]
1.667500, 0.314851, 1.570796, 0.303549, 1.571430, 8.005620, -11.706347
1.670000, 0.313799, 1.570796, 0.302498, 1.571436, 8.045724, -11.778703
1.672500, 0.312737, 1.570796, 0.301429, 1.571441, 8.091297, -11.855539
1.675000, 0.311666, 1.570796, 0.300345, 1.571446, 8.141140, -11.937495
1.677500, 0.310587, 1.570796, 0.299244, 1.571452, 8.194151, -12.025363
1.680000, 0.309500, 1.570796, 0.298128, 1.571457, 8.250368, -12.119133
1.682500, 0.308404, 1.570796, 0.296996, 1.571463, 8.310229, -12.218521
1.685000, 0.307301, 1.570796, 0.295849, 1.571469, 8.374011, -12.323322
1.687500, 0.306190, 1.570796, 0.294687, 1.571475, 8.441774, -12.433339
1.690000, 0.305072, 1.570796, 0.293510, 1.571481, 8.513456, -12.548283
1.692500, 0.303947, 1.570796, 0.292319, 1.571487, 8.588916, -12.667790
1.695000, 0.302815, 1.570796, 0.291114, 1.571493, 8.667990, -12.791484
1.697500, 0.301677, 1.570796, 0.289896, 1.571500, 8.750549, -12.919031
1.700000, 0.300533, 1.570796, 0.288664, 1.571506, 8.836549, -13.050174
1.702500, 0.299382, 1.570796, 0.287419, 1.571513, 8.926121, -13.184684
1.705000, 0.298227, 1.570796, 0.286161, 1.571520, 9.019745, -13.322229
1.707500, 0.297065, 1.570796, 0.284891, 1.571527, 9.117409, -13.462735
1.710000, 0.295899, 1.570796, 0.283609, 1.571533, 9.218814, -13.606226
1.712500, 0.294729, 1.570796, 0.282315, 1.571540, 9.323503, -13.752854
1.715000, 0.293553, 1.570796, 0.281009, 1.571547, 9.431017, -13.902761
1.717500, 0.292374, 1.570796, 0.279693, 1.571554, 9.541150, -14.055809
1.720000, 0.291191, 1.570796, 0.278365, 1.571561, 9.653903, -14.211698
1.722500, 0.290004, 1.570796, 0.277027, 1.571568, 9.769551, -14.369958
1.725000, 0.288814, 1.570796, 0.275679, 1.571576, 9.888111, -14.530334
1.727500, 0.287621, 1.570796, 0.274322, 1.571583, 10.009439, -14.692720
1.730000, 0.286426, 1.570796, 0.272954, 1.571590, 10.133283, -14.857148
1.732500, 0.285228, 1.570796, 0.271578, 1.571597, 10.259135, -15.023950
1.735000, 0.284028, 1.570796, 0.270193, 1.571604, 10.386976, -15.193273
1.737500, 0.282826, 1.570796, 0.268798, 1.571611, 10.547632, -15.355191
1.740000, 0.281622, 1.570796, 0.267394, 1.571617, 10.716723, -15.521006
1.742500, 0.280418, 1.570796, 0.265981, 1.571623, 10.871107, -15.699698
1.745000, 0.279212, 1.570796, 0.264560, 1.571629, 11.020681, -15.880774
1.747500, 0.278006, 1.570796, 0.263132, 1.571635, 11.170813, -16.059736
1.750000, 0.276800, 1.570796, 0.261696, 1.571640, 11.336252, -16.222873
1.752500, 0.275594, 1.570796, 0.260254, 1.571645, 11.500163, -16.385209
1.755000, 0.274388, 1.570796, 0.258806, 1.571651, 11.638463, -16.567087
1.757500, 0.273182, 1.570796, 0.257353, 1.571656, 11.772669, -16.751289
1.760000, 0.271978, 1.570796, 0.255896, 1.571662, 11.912448, -16.929905
1.762500, 0.270774, 1.570796, 0.254433, 1.571668, 12.055386, -17.105348
1.765000, 0.269573, 1.570796, 0.252967, 1.571673, 12.199313, -17.279752
1.767500, 0.268372, 1.570796, 0.251496, 1.571679, 12.344463, -17.453086
1.770000, 0.267174, 1.570796, 0.250023, 1.571684, 12.491146, -17.625270
1.772500, 0.265979, 1.570796, 0.248546, 1.571690, 12.639077, -17.796761
1.775000, 0.264786, 1.570796, 0.247067, 1.571695, 12.787938, -17.968020
1.777500, 0.263596, 1.570796, 0.245585, 1.571700, 12.937613, -18.139290
1.780000, 0.262409, 1.570796, 0.244100, 1.571705, 13.088039, -18.310721
1.782500, 0.261226, 1.570796, 0.242614, 1.571710, 13.239132, -18.482433
1.785000, 0.260047, 1.570796, 0.241127, 1.571715, 13.390801, -18.654508
1.787500, 0.258871, 1.570796, 0.239638, 1.571720, 13.542973, -18.826972
1.790000, 0.257701, 1.570796, 0.238148, 1.571724, 13.695584, -18.999812
1.792500, 0.256535, 1.570796, 0.236657, 1.571729, 13.848575, -19.172988
1.795000, 0.255374, 1.570796, 0.235165, 1.571733, 14.001890, -19.346448
1.797500, 0.254218, 1.570796, 0.233674, 1.571738, 14.155481, -19.520126
1.800000, 0.253068, 1.570796, 0.232182, 1.571742, 14.309311, -19.693955
1.802500, 0.251923, 1.570796, 0.230691, 1.571746, 14.463346, -19.867872
1.805000, 0.250785, 1.570796, 0.229200, 1.571751, 14.617559, -20.041816
1.807500, 0.249653, 1.570796, 0.227710, 1.571755, 14.771931, -20.215739
1.810000, 0.248528, 1.570796, 0.226221, 1.571759, 14.927244, -20.388670
1.812500, 0.247410, 1.570796, 0.224734, 1.571762, 15.097462, -20.545720
1.815000, 0.246299, 1.570796, 0.223248, 1.571765, 15.269058, -20.700659
1.817500, 0.245196, 1.570796, 0.221764, 1.571769, 15.416161, -20.878185
1.820000, 0.244100, 1.570796, 0.220283, 1.571772, 15.562428, -21.056231
1.822500, 0.243013, 1.570796, 0.218804, 1.571775, 15.740713, -21.202635
1.825000, 0.241934, 1.570796, 0.217328, 1.571776, 15.949029, -21.317333
1.827500, 0.240863, 1.570796, 0.215855, 1.571777, 16.128209, -21.457748
1.830000, 0.239801, 1.570796, 0.214386, 1.571778, 16.293767, -21.609942
1.832500, 0.238749, 1.570796, 0.212921, 1.571778, 16.457084, -21.763378
1.835000, 0.237706, 1.570796, 0.211460, 1.571779, 16.613819, -21.922314
1.837500, 0.236672, 1.570796, 0.210003, 1.571779, 16.763649, -22.087263
1.840000, 0.235649, 1.570796, 0.208551, 1.571780, 16.910616, -22.254615
1.842500, 0.234635, 1.570796, 0.207103, 1.571781, 17.056700, -22.422634
1.845000, 0.233632, 1.570796, 0.205660, 1.571782, 17.201998, -22.591281
1.847500, 0.232640, 1.570796, 0.204223, 1.571783, 17.346694, -22.760358
1.850000, 0.231658, 1.570796, 0.202791, 1.571785, 17.491455, -22.929642
1.852500, 0.230688, 1.570796, 0.201363, 1.571787, 17.642463, -23.103191
1.855000, 0.229729, 1.570796, 0.199941, 1.571789, 17.788863, -23.283380
1.857500, 0.228781, 1.570796, 0.198524, 1.571791, 17.932353, -23.462921
1.860000, 0.227846, 1.570796, 0.197112, 1.571793, 18.079014, -23.635454
1.862500, 0.226922, 1.570796, 0.195707, 1.571796, 18.227207, -23.802816
1.865000, 0.226011, 1.570796, 0.194309, 1.571798, 18.374566, -23.967629
1.867500, 0.225113, 1.570796, 0.192917, 1.571801, 18.520593, -24.130695
1.870000, 0.224227, 1.570796, 0.191533, 1.571803, 18.664827, -24.292752
1.872500, 0.223354, 1.570796, 0.190156, 1.571806, 18.807805, -24.453689
1.875000, 0.222494, 1.570796, 0.188786, 1.571808, 18.950608, -24.612849
1.877500, 0.221648, 1.570796, 0.187425, 1.571811, 19.093830, -24.769969
1.880000, 0.220815, 1.570796, 0.186072, 1.571814, 19.236975, -24.925778
1.882500, 0.219996, 1.570796, 0.184727, 1.571816, 19.379618, -25.080782
1.885000, 0.219191, 1.570796, 0.183391, 1.571818, 19.521381, -25.235343
1.887500, 0.218401, 1.570796, 0.182063, 1.571821, 19.661785, -25.389893
1.890000, 0.217625, 1.570796, 0.180744, 1.571823, 19.800554, -25.544675
1.892500, 0.216863, 1.570796, 0.179435, 1.571826, 19.937755, -25.699626
1.895000, 0.216116, 1.570796, 0.178135, 1.571828, 20.074060, -25.854102
1.897500, 0.215384, 1.570796, 0.176844, 1.571831, 20.209962, -26.007679
1.900000, 0.214668, 1.570796, 0.175563, 1.571834, 20.345387, -26.160568
1.902500, 0.213966, 1.570796, 0.174292, 1.571836, 20.480170, -26.313084
1.905000, 0.213280, 1.570796, 0.173031, 1.571839, 20.614233, -26.465422
1.907500, 0.212610, 1.570796, 0.171780, 1.571842, 20.747544, -26.617653
1.910000, 0.211956, 1.570796, 0.170540, 1.571844, 20.880069, -26.769775
1.912500, 0.211317, 1.570796, 0.169309, 1.571846, 21.042777, -26.897840
1.915000, 0.210695, 1.570796, 0.168088, 1.571848, 21.205589, -27.029187
1.917500, 0.210089, 1.570796, 0.166878, 1.571850, 21.338498, -27.186538
1.920000, 0.209500, 1.570796, 0.165678, 1.571852, 21.466413, -27.345285
1.922500, 0.208927, 1.570796, 0.164489, 1.571854, 21.595069, -27.500267
1.925000, 0.208371, 1.570796, 0.163311, 1.571856, 21.723337, -27.652791
1.927500, 0.207832, 1.570796, 0.162145, 1.571859, 21.853127, -27.801182
1.930000, 0.207309, 1.570796, 0.160990, 1.571861, 21.983442, -27.946677
1.932500, 0.206804, 1.570796, 0.159848, 1.571863, 22.112823, -28.091067
1.935000, 0.206316, 1.570796, 0.158718, 1.571866, 22.241667, -28.234372
1.937500, 0.205846, 1.570796, 0.157600, 1.571868, 22.370344, -28.376583
1.940000, 0.205393, 1.570796, 0.156495, 1.571871, 22.498675, -28.518091
1.942500, 0.204958, 1.570796, 0.155402, 1.571873, 22.626547, -28.659087
1.945000, 0.204540, 1.570796, 0.154322, 1.571875, 22.753903, -28.799624
1.947500, 0.204141, 1.570796, 0.153256, 1.571878, 22.880687, -28.939742
1.950000, 0.203759, 1.570796, 0.152202, 1.571880, 23.006934, -29.079443
1.952500, 0.203395, 1.570796, 0.151162, 1.571882, 23.144620, -29.206583
1.955000, 0.203049, 1.570796, 0.150136, 1.571884, 23.287044, -29.327021
1.957500, 0.202722, 1.570796, 0.149123, 1.571885, 23.407125, -29.468240
1.960000, 0.202413, 1.570796, 0.148124, 1.571887, 23.537116, -29.599140
1.962500, 0.202122, 1.570796, 0.147140, 1.571887, 23.739698, -29.657323
1.965000, 0.201850, 1.570796, 0.146169, 1.571886, 23.891395, -29.763172
1.967500, 0.201596, 1.570796, 0.145214, 1.571885, 24.003952, -29.905962
1.970000, 0.201360, 1.570796, 0.144273, 1.571885, 24.126008, -30.039202
1.972500, 0.201144, 1.570796, 0.143348, 1.571885, 24.242711, -30.177915
1.975000, 0.200946, 1.570796, 0.142437, 1.571886, 24.336138, -30.340654
1.977500, 0.200766, 1.570796, 0.141541, 1.571888, 24.435280, -30.500051
1.980000, 0.200606, 1.570796, 0.140660, 1.571889, 24.580715, -30.615484
1.982500, 0.200464, 1.570796, 0.139795, 1.571890, 24.728460, -30.728988
1.985000, 0.200341, 1.570796, 0.138944, 1.571890, 24.855199, -30.863229
1.987500, 0.200237, 1.570796, 0.138109, 1.571891, 24.980199, -30.999623
1.990000, 0.200152, 1.570796, 0.137289, 1.571892, 25.107474, -31.134447
1.992500, 0.200085, 1.570796, 0.136485, 1.571893, 25.233623, -31.271137
1.995000, 0.200038, 1.570796, 0.135697, 1.571894, 25.359441, -31.409030
1.997500, 0.200009, 1.570796, 0.134924, 1.571895, 25.484617, -31.548572
2.000000, 0.200000, 1.570796, 0.134168, 1.571896, 25.609210, -31.689814
2.002500, 0.200009, 1.570796, 0.133427, 1.571897, 25.733917, -31.832137
2.005000, 0.200038, 1.570796, 0.132703, 1.571898, 25.858665, -31.975651
2.007500, 0.200085, 1.570796, 0.131995, 1.571900, 25.983425, -32.120434
2.010000, 0.200152, 1.570796, 0.131304, 1.571902, 26.108392, -32.266374
2.012500, 0.200237, 1.570796, 0.130629, 1.571903, 26.233657, -32.413497
2.015000, 0.200341, 1.570796, 0.129972, 1.571905, 26.359312, -32.561845
2.017500, 0.200464, 1.570796, 0.129331, 1.571908, 26.485455, -32.711457
2.020000, 0.200606, 1.570796, 0.128707, 1.571910, 26.612149, -32.862386
2.022500, 0.200766, 1.570796, 0.128101, 1.571912, 26.739453, -33.014662
2.025000, 0.200946, 1.570796, 0.127511, 1.571915, 26.867428, -33.168298
2.027500, 0.201144, 1.570796, 0.126940, 1.571918, 26.996127, -33.323312
2.030000, 0.201360, 1.570796, 0.126386, 1.571920, 27.125616, -33.479726
2.032500, 0.201596, 1.570796, 0.125850, 1.571923, 27.255966, -33.637576
2.035000, 0.201850, 1.570796, 0.125332, 1.571927, 27.387250, -33.796913
2.037500, 0.202122, 1.570796, 0.124832, 1.571930, 27.519542, -33.957792
2.040000, 0.202413, 1.570796, 0.124350, 1.571933, 27.652912, -34.120263
2.042500, 0.202722, 1.570796, 0.123887, 1.571937, 27.787424, -34.284368
2.045000, 0.203049, 1.570796, 0.123442, 1.571940, 27.923139, -34.450134
2.047500, 0.203395, 1.570796, 0.123016, 1.571944, 28.060118, -34.617586
2.050000, 0.203759, 1.570796, 0.122610, 1.571948, 28.198425, -34.786751
2.052500, 0.204141, 1.570796, 0.122222, 1.571952, 28.338128, -34.957662
2.055000, 0.204540, 1.570796, 0.121854, 1.571956, 28.479301, -35.130359
2.057500, 0.204958, 1.570796, 0.121506, 1.571960, 28.622017, -35.304883
2.060000, 0.205393, 1.570796, 0.121177, 1.571965, 28.766351, -35.481273
2.062500, 0.205846, 1.570796, 0.120868, 1.571969, 28.912374, -35.659556
2.065000, 0.206316, 1.570796, 0.120579, 1.571973, 29.060154, -35.839755
2.067500, 0.206804, 1.570796, 0.120311, 1.571978, 29.209758, -36.021884
2.070000, 0.207309, 1.570796, 0.120063, 1.571983, 29.361251, -36.205956
2.072500, 0.207831, 1.570796, 0.119836, 1.571987, 29.516499, -36.389550
2.075000, 0.208371, 1.570796, 0.119631, 1.571992, 29.694773, -36.551219
2.077500, 0.208927, 1.570796, 0.119447, 1.571995, 29.900353, -36.689765
2.080000, 0.209500, 1.570796, 0.119284, 1.571997, 30.087927, -36.852079
2.082500, 0.210089, 1.570796, 0.119143, 1.571999, 30.270517, -37.023395
2.085000, 0.210695, 1.570796, 0.119025, 1.572001, 30.460187, -37.191117
2.087500, 0.211317, 1.570796, 0.118928, 1.572003, 30.640891, -37.371847
2.090000, 0.211956, 1.570796, 0.118854, 1.572003, 30.888478, -37.498492
2.092500, 0.212610, 1.570796, 0.118800, 1.572002, 31.146950, -37.631418
2.095000, 0.213280, 1.570796, 0.118766, 1.572001, 31.310644, -37.864395
2.097500, 0.213966, 1.570796, 0.118754, 1.572001, 31.495089, -38.079159
2.100000, 0.214667, 1.570796, 0.118764, 1.572002, 31.667739, -38.308318
2.102500, 0.215384, 1.570796, 0.118795, 1.572004, 31.847286, -38.533971
2.105000, 0.216116, 1.570796, 0.118850, 1.572005, 32.042926, -38.747228
2.107500, 0.216863, 1.570796, 0.118927, 1.572007, 32.232029, -38.970838
2.110000, 0.217625, 1.570796, 0.119027, 1.572009, 32.424946, -39.194977
2.112500, 0.218401, 1.570796, 0.119151, 1.572011, 32.623437, -39.417977
2.115000, 0.219191, 1.570796, 0.119299, 1.572013, 32.823732, -39.643387
2.117500, 0.219996, 1.570796, 0.119471, 1.572015, 33.027498, -39.869321
2.120000, 0.220815, 1.570796, 0.119668, 1.572018, 33.233969, -40.096379
2.122500, 0.221648, 1.570796, 0.119889, 1.572020, 33.442958, -40.324735
2.125000, 0.222494, 1.570796, 0.120136, 1.572023, 33.654880, -40.554089
2.127500, 0.223354, 1.570796, 0.120408, 1.572025, 33.869504, -40.784800
2.130000, 0.224227, 1.570796, 0.120706, 1.572028, 34.086983, -41.016760
2.132500, 0.225113, 1.570796, 0.121030, 1.572031, 34.307434, -41.249732
2.135000, 0.226011, 1.570796, 0.121380, 1.572033, 34.530765, -41.483529
2.137500, 0.226922, 1.570796, 0.121758, 1.572036, 34.756889, -41.717881
2.140000, 0.227846, 1.570796, 0.122162, 1.572038, 34.985967, -41.952293
2.142500, 0.228781, 1.570796, 0.122594, 1.572039, 35.260492, -42.143796
2.145000, 0.229729, 1.570796, 0.123053, 1.572040, 35.521246, -42.349223
2.147500, 0.230688, 1.570796, 0.123542, 1.572040, 35.741195, -42.595644
2.150000, 0.231658, 1.570796, 0.124059, 1.572042, 35.962258, -42.842912
2.152500, 0.232640, 1.570796, 0.124605, 1.572043, 36.199100, -43.076867
2.155000, 0.233632, 1.570796, 0.125181, 1.572043, 36.441932, -43.306871
2.157500, 0.234635, 1.570796, 0.125787, 1.572044, 36.685077, -43.538196
2.160000, 0.235648, 1.570796, 0.126422, 1.572044, 36.930083, -43.768875
2.162500, 0.236672, 1.570796, 0.127088, 1.572044, 37.178383, -43.996800
2.165000, 0.237706, 1.570796, 0.127785, 1.572044, 37.429364, -44.221761
2.167500, 0.238749, 1.570796, 0.128512, 1.572043, 37.682031, -44.444023
2.170000, 0.239801, 1.570796, 0.129271, 1.572043, 37.935928, -44.663526
2.172500, 0.240863, 1.570796, 0.130061, 1.572041, 38.190924, -44.880057
2.175000, 0.241933, 1.570796, 0.130883, 1.572039, 38.446888, -45.093434
2.177500, 0.243013, 1.570796, 0.131738, 1.572037, 38.703638, -45.303406
2.180000, 0.244100, 1.570796, 0.132624, 1.572035, 38.960931, -45.509568
2.182500, 0.245196, 1.570796, 0.133544, 1.572031, 39.218430, -45.711395
2.185000, 0.246299, 1.570796, 0.134496, 1.572028, 39.475687, -45.908346
2.187500, 0.247410, 1.570796, 0.135481, 1.572024, 39.732202, -46.099943
2.190000, 0.248528, 1.570796, 0.136500, 1.572019, 39.987488, -46.285801
2.192500, 0.249653, 1.570796, 0.137552, 1.572014, 40.228375, -46.478373
2.195000, 0.250785, 1.570796, 0.138638, 1.572009, 40.471859, -46.660943
2.197500, 0.251923, 1.570796, 0.139759, 1.572002, 40.750396, -46.800440
2.200000, 0.253067, 1.570796, 0.140913, 1.571995, 40.990400, -46.968289
2.202500, 0.254218, 1.570796, 0.142101, 1.571987, 41.220483, -47.135350
2.205000, 0.255373, 1.570796, 0.143324, 1.571979, 41.462992, -47.278080
2.207500, 0.256534, 1.570796, 0.144582, 1.571971, 41.699512, -47.412887
2.210000, 0.257701, 1.570796, 0.145874, 1.571962, 41.895924, -47.572506
2.212500, 0.258871, 1.570796, 0.147201, 1.571955, 42.044630, -47.765877
2.215000, 0.260047, 1.570796, 0.148563, 1.571946, 42.284862, -47.855737
2.217500, 0.261226, 1.570796, 0.149959, 1.571935, 42.530129, -47.924437
2.220000, 0.262409, 1.570796, 0.151390, 1.571924, 42.752983, -47.996626
2.222500, 0.263596, 1.570796, 0.152855, 1.571911, 42.967814, -48.056543
2.225000, 0.264786, 1.570796, 0.154355, 1.571898, 43.167690, -48.109470
2.227500, 0.265979, 1.570796, 0.155889, 1.571883, 43.353658, -48.153048
2.230000, 0.267174, 1.570796, 0.157458, 1.571868, 43.530733, -48.181286
2.232500, 0.268372, 1.570796, 0.159062, 1.571852, 43.693181, -48.199095
2.235000, 0.269572, 1.570796, 0.160700, 1.571836, 43.815865, -48.232240
2.237500, 0.270774, 1.570796, 0.162372, 1.571820, 43.952757, -48.226321
2.240000, 0.271978, 1.570796, 0.164078, 1.571803, 44.081459, -48.201080
2.242500, 0.273182, 1.570796, 0.165817, 1.571785, 44.187274, -48.168774
2.245000, 0.274388, 1.570796, 0.167590, 1.571766, 44.285558, -48.112487
2.247500, 0.275594, 1.570796, 0.169395, 1.571747, 44.375390, -48.031438
2.250000, 0.276800, 1.570796, 0.171234, 1.571727, 44.449843, -47.931220
2.252500, 0.278006, 1.570796, 0.173105, 1.571706, 44.508795, -47.811381
2.255000, 0.279212, 1.570796, 0.175008, 1.571684, 44.552804, -47.671079
2.257500, 0.280418, 1.570796, 0.176942, 1.571661, 44.580804, -47.510932
2.260000, 0.281622, 1.570796, 0.178908, 1.571638, 44.592003, -47.330912
2.262500, 0.282826, 1.570796, 0.180902, 1.571615, 44.544454, -47.194126
2.265000, 0.284027, 1.570796, 0.182923, 1.571593, 44.467424, -47.072296
2.267500, 0.285228, 1.570796, 0.184969, 1.571571, 44.411350, -46.889627
2.270000, 0.286426, 1.570796, 0.187042, 1.571548, 44.346057, -46.668755
2.272500, 0.287621, 1.570796, 0.189142, 1.571525, 44.260860, -46.419031
2.275000, 0.288814, 1.570796, 0.191266, 1.571502, 44.157594, -46.139606
2.277500, 0.290004, 1.570796, 0.193417, 1.571477, 44.033143, -45.835079
2.280000, 0.291191, 1.570796, 0.195591, 1.571452, 43.885675, -45.508754
2.282500, 0.292374, 1.570796, 0.197789, 1.571427, 43.716351, -45.160439
2.285000, 0.293553, 1.570796, 0.200010, 1.571401, 43.525620, -44.789744
2.287500, 0.294729, 1.570796, 0.202252, 1.571375, 43.312688, -44.396734
2.290000, 0.295899, 1.570796, 0.204516, 1.571348, 43.076769, -43.981215
2.292500, 0.297065, 1.570796, 0.206799, 1.571321, 42.817501, -43.542902
2.295000, 0.298226, 1.570796, 0.209101, 1.571293, 42.534911, -43.081877
2.297500, 0.299382, 1.570796, 0.211421, 1.571265, 42.229429, -42.598674
2.300000, 0.300532, 1.570796, 0.213758, 1.571237, 41.901785, -42.094147
2.302500, 0.301677, 1.570796, 0.216110, 1.571209, 41.538427, -41.588795
2.305000, 0.302815, 1.570796, 0.218473, 1.571182, 41.131924, -41.132077
2.307500, 0.303947, 1.570796, 0.220845, 1.571155, 40.743390, -40.631951
2.310000, 0.305072, 1.570796, 0.223225, 1.571128, 40.373634, -40.071311
2.312500, 0.306190, 1.570796, 0.225613, 1.571100, 39.985845, -39.483348
2.315000, 0.307301, 1.570796, 0.228007, 1.571072, 39.558272, -38.889955
2.317500, 0.308404, 1.570796, 0.230408, 1.571044, 39.099835, -38.284967
2.320000, 0.309500, 1.570796, 0.232813, 1.571016, 38.620219, -37.661730
2.322500, 0.310587, 1.570796, 0.235221, 1.570989, 38.114114, -37.028754
2.325000, 0.311666, 1.570796, 0.237631, 1.570962, 37.579430, -36.391603
2.327500, 0.312737, 1.570796, 0.240041, 1.570935, 37.033159, -35.735230
2.330000, 0.313799, 1.570796, 0.242451, 1.570909, 36.475290, -35.061392
2.332500, 0.314851, 1.570796, 0.244858, 1.570883, 35.904335, -34.373755
2.335000, 0.315894, 1.570796, 0.247261, 1.570857, 35.322850, -33.672399
2.337500, 0.316928, 1.570796, 0.249659, 1.570831, 34.733750, -32.957206
2.340000, 0.317951, 1.570796, 0.252049, 1.570805, 34.139740, -32.228440
2.342500, 0.318965, 1.570796, 0.254431, 1.570779, 33.542643, -31.487559
2.345000, 0.319968, 1.570796, 0.256803, 1.570753, 32.944345, -30.736110
2.347500, 0.320960, 1.570796, 0.259162, 1.570727, 32.340767, -29.980602
2.350000, 0.321942, 1.570796, 0.261508, 1.570701, 31.725751, -29.228242
2.352500, 0.322912, 1.570796, 0.263838, 1.570675, 31.093320, -28.485920
2.355000, 0.323871, 1.570796, 0.266152, 1.570649, 30.470975, -27.730158
2.357500, 0.324819, 1.570796, 0.268447, 1.570623, 29.846410, -26.973888
2.360000, 0.325754, 1.570796, 0.270723, 1.570598, 29.199698, -26.238969
2.362500, 0.326678, 1.570796, 0.272978, 1.570573, 28.575388, -25.488529
2.365000, 0.327589, 1.570796, 0.275210, 1.570547, 27.968601, -24.729437
2.367500, 0.328487, 1.570796, 0.277418, 1.570521, 27.365119, -23.978169
2.370000, 0.329373, 1.570796, 0.279598, 1.570496, 26.769046, -23.283664
2.372500, 0.330246, 1.570796, 0.281748, 1.570472, 26.175074, -22.620221
2.375000, 0.331106, 1.570796, 0.283868, 1.570448, 25.582996, -21.961618
2.377500, 0.331952, 1.570796, 0.285957, 1.570425, 24.994787, -21.304110
2.380000, 0.332785, 1.570796, 0.288014, 1.570402, 24.413445, -20.648244
2.382500, 0.333604, 1.570796, 0.290039, 1.570380, 23.846212, -19.991754
2.385000, 0.334408, 1.570796, 0.292032, 1.570358, 23.290558, -19.341587
2.387500, 0.335199, 1.570796, 0.293990, 1.570336, 22.745556, -18.702650
2.390000, 0.335975, 1.570796, 0.295913, 1.570315, 22.211979, -18.077340
2.392500, 0.336737, 1.570796, 0.297801, 1.570293, 21.690635, -17.466946
2.395000, 0.337484, 1.570796, 0.299652, 1.570272, 21.181846, -16.872261
2.397500, 0.338216, 1.570796, 0.301466, 1.570252, 20.685465, -16.293970
2.400000, 0.338932, 1.570796, 0.303243, 1.570231, 20.200379, -15.733665
2.402500, 0.339634, 1.570796, 0.304981, 1.570211, 19.721822, -15.197384
2.405000, 0.340320, 1.570796, 0.306679, 1.570192, 19.263180, -14.674386
2.407500, 0.340990, 1.570796, 0.308338, 1.570173, 18.825797, -14.164510
2.410000, 0.341644, 1.570796, 0.309957, 1.570154, 18.404892, -13.673133
2.412500, 0.342283, 1.570796, 0.311535, 1.570136, 17.998876, -13.202718
2.415000, 0.342905, 1.570796, 0.313073, 1.570118, 17.608308, -12.753586
2.417500, 0.343511, 1.570796, 0.314568, 1.570101, 17.233548, -12.325864
2.420000, 0.344100, 1.570796, 0.316022, 1.570084, 16.874430, -11.919743
2.422500, 0.344673, 1.570796, 0.317433, 1.570067, 16.530749, -11.535134
2.425000, 0.345229, 1.570796, 0.318803, 1.570052, 16.202526, -11.171579
2.427500, 0.345768, 1.570796, 0.320130, 1.570036, 15.889954, -10.828423
2.430000, 0.346291, 1.570796, 0.321414, 1.570022, 15.593122, -10.504753
2.432500, 0.346796, 1.570796, 0.322656, 1.570008, 15.311974, -10.199416
2.435000, 0.347284, 1.570796, 0.323855, 1.569994, 15.046449, -9.911593
2.437500, 0.347754, 1.570796, 0.325012, 1.569982, 14.794763, -9.642887
2.440000, 0.348207, 1.570796, 0.326127, 1.569970, 14.557933, -9.392645
2.442500, 0.348642, 1.570796, 0.327200, 1.569958, 14.345592, -9.155652
2.445000, 0.349060, 1.570796, 0.328229, 1.569947, 14.163157, -8.945668
2.447500, 0.349459, 1.570796, 0.329215, 1.569936, 13.991871, -8.757913
2.450000, 0.349841, 1.570796, 0.330159, 1.569926, 13.825365, -8.587356
2.452500, 0.350205, 1.570796, 0.331062, 1.569916, 13.665058, -8.431115
2.455000, 0.350551, 1.570796, 0.331924, 1.569907, 13.513013, -8.288409
2.457500, 0.350878, 1.570796, 0.332745, 1.569899, 13.370758, -8.159806
2.460000, 0.351187, 1.570796, 0.333526, 1.569892, 13.239448, -8.046057
2.462500, 0.351478, 1.570796, 0.334266, 1.569885, 13.119627, -7.947528
2.465000, 0.351750, 1.570796, 0.334968, 1.569879, 13.010922, -7.864088
2.467500, 0.352004, 1.570796, 0.335630, 1.569874, 12.912103, -7.795164
2.470000, 0.352240, 1.570796, 0.336253, 1.569870, 12.821500, -7.739881
2.472500, 0.352456, 1.570796, 0.336838, 1.569866, 12.737517, -7.697293
2.475000, 0.352654, 1.570796, 0.337385, 1.569864, 12.659029, -7.666608
2.477500, 0.352834, 1.570796, 0.337895, 1.569862, 12.585522, -7.647318
2.480000, 0.352994, 1.570796, 0.338368, 1.569861, 12.516990, -7.639185
2.482500, 0.353136, 1.570796, 0.338805, 1.569861, 12.453646, -7.642104
2.485000, 0.353259, 1.570796, 0.339207, 1.569861, 12.395587, -7.655902
2.487500, 0.353363, 1.570796, 0.339573, 1.569863, 12.342549, -7.680178
2.490000, 0.353448, 1.570796, 0.339905, 1.569866, 12.293843, -7.714226
2.492500, 0.353515, 1.570796, 0.340203, 1.569869, 12.248468, -7.757070
2.495000, 0.353562, 1.570796, 0.340467, 1.569874, 12.208675, -7.805430
2.497500, 0.353591, 1.570796, 0.340697, 1.569878, 12.198818, -7.835876
2.500000, 0.353600, 1.570796, 0.340896, 1.569883, 12.183094, -7.867022
2.502500, 0.353600, 1.570796, 0.341064, 1.569890, 12.261076, -8.071246
2.505000, 0.353600, 1.570796, 0.341202, 1.569898, 12.449836, -8.426295
2.507500, 0.353600, 1.570796, 0.341312, 1.569908, 12.627056, -8.838762
2.510000, 0.353600, 1.570796, 0.341398, 1.569922, 12.764652, -9.272091
2.512500, 0.353600, 1.570796, 0.341460, 1.569939, 12.890675, -9.685989
2.515000, 0.353600, 1.570796, 0.341501, 1.569956, 13.076301, -10.046155
