t, r_ref, qr_ref, r_act, qr_act, tau[0], tau[1]
1.775000, 0.264786, 1.570796, 0.246940, 1.571663, 13.116749, -18.061743
1.777500, 0.263596, 1.570796, 0.245445, 1.571668, 13.273083, -18.248285
1.780000, 0.262409, 1.570796, 0.243947, 1.571672, 13.429014, -18.434511
1.782500, 0.261226, 1.570796, 0.242447, 1.571677, 13.584659, -18.620352
1.785000, 0.260047, 1.570796, 0.240945, 1.571681, 13.740091, -18.805777
1.787500, 0.258871, 1.570796, 0.239442, 1.571686, 13.895372, -18.990778
1.790000, 0.257701, 1.570796, 0.237937, 1.571691, 14.050547, -19.175363
1.792500, 0.256535, 1.570796, 0.236432, 1.571695, 14.205646, -19.359556
1.795000, 0.255374, 1.570796, 0.234926, 1.571700, 14.360682, -19.543394
1.797500, 0.254218, 1.570796, 0.233420, 1.571705, 14.515654, -19.726914
1.800000, 0.253068, 1.570796, 0.231914, 1.571710, 14.670549, -19.910151
1.802500, 0.251923, 1.570796, 0.230409, 1.571714, 14.825346, -20.093134
1.805000, 0.250785, 1.570796, 0.228904, 1.571719, 14.980011, -20.275881
1.807500, 0.249653, 1.570796, 0.227400, 1.571724, 15.134506, -20.458403
1.810000, 0.248528, 1.570796, 0.225897, 1.571728, 15.289406, -20.641799
1.812500, 0.247410, 1.570796, 0.224395, 1.571733, 15.467525, -20.818725
1.815000, 0.246299, 1.570796, 0.222893, 1.571736, 15.666946, -20.974780
1.817500, 0.245196, 1.570796, 0.221393, 1.571740, 15.836352, -21.152789
1.820000, 0.244100, 1.570796, 0.219895, 1.571743, 15.993497, -21.336679
1.822500, 0.243013, 1.570796, 0.218400, 1.571747, 16.157246, -21.509890
1.825000, 0.241934, 1.570796, 0.216907, 1.571750, 16.313679, -21.686321
1.827500, 0.240863, 1.570796, 0.215418, 1.571754, 16.443340, -21.884521
1.830000, 0.239801, 1.570796, 0.213932, 1.571758, 16.574020, -22.079075
1.832500, 0.238749, 1.570796, 0.212451, 1.571763, 16.718944, -22.257891
1.835000, 0.237706, 1.570796, 0.210973, 1.571767, 16.869749, -22.428847
1.837500, 0.236672, 1.570796, 0.209501, 1.571772, 17.020937, -22.597124
1.840000, 0.235649, 1.570796, 0.208033, 1.571776, 17.172616, -22.762622
1.842500, 0.234635, 1.570796, 0.206570, 1.571780, 17.324381, -22.925733
1.845000, 0.233632, 1.570796, 0.205113, 1.571784, 17.475046, -23.087626
1.847500, 0.232640, 1.570796, 0.203661, 1.571788, 17.624228, -23.248771
1.850000, 0.231658, 1.570796, 0.202215, 1.571791, 17.772639, -23.408577
1.852500, 0.230688, 1.570796, 0.200776, 1.571795, 17.931001, -23.555443
1.855000, 0.229729, 1.570796, 0.199343, 1.571797, 18.084392, -23.704111
1.857500, 0.228781, 1.570796, 0.197917, 1.571800, 18.229878, -23.858299
1.860000, 0.227846, 1.570796, 0.196498, 1.571803, 18.373648, -24.012515
1.862500, 0.226922, 1.570796, 0.195086, 1.571806, 18.515811, -24.166840
1.865000, 0.226011, 1.570796, 0.193682, 1.571808, 18.655555, -24.322168
1.867500, 0.225113, 1.570796, 0.192285, 1.571811, 18.794460, -24.477113
1.870000, 0.224227, 1.570796, 0.190896, 1.571814, 18.933896, -24.630434
1.872500, 0.223354, 1.570796, 0.189515, 1.571816, 19.072996, -24.782859
1.875000, 0.222494, 1.570796, 0.188143, 1.571819, 19.210577, -24.935392
1.877500, 0.221648, 1.570796, 0.186778, 1.571822, 19.346248, -25.088315
1.880000, 0.220815, 1.570796, 0.185422, 1.571824, 19.480572, -25.241014
1.882500, 0.219996, 1.570796, 0.184075, 1.571827, 19.613958, -25.393147
1.885000, 0.219191, 1.570796, 0.182737, 1.571830, 19.746815, -25.544451
1.887500, 0.218401, 1.570796, 0.181408, 1.571833, 19.879661, -25.694568
1.890000, 0.217625, 1.570796, 0.180089, 1.571835, 20.012785, -25.843338
1.892500, 0.216863, 1.570796, 0.178779, 1.571838, 20.146134, -25.990897
1.895000, 0.216116, 1.570796, 0.177478, 1.571841, 20.279049, -26.137954
1.897500, 0.215384, 1.570796, 0.176187, 1.571843, 20.411050, -26.284986
1.900000, 0.214668, 1.570796, 0.174906, 1.571846, 20.542228, -26.431833
1.902500, 0.213966, 1.570796, 0.173635, 1.571849, 20.672757, -26.578228
1.905000, 0.213280, 1.570796, 0.172375, 1.571851, 20.802724, -26.724023
1.907500, 0.212610, 1.570796, 0.171125, 1.571854, 20.932174, -26.869189
1.910000, 0.211956, 1.570796, 0.169885, 1.571857, 21.061153, -27.013769
1.912500, 0.211317, 1.570796, 0.168656, 1.571859, 21.187537, -27.157383
1.915000, 0.210695, 1.570796, 0.167439, 1.571862, 21.302886, -27.307856
1.917500, 0.210089, 1.570796, 0.166233, 1.571865, 21.420404, -27.454854
1.920000, 0.209500, 1.570796, 0.165039, 1.571868, 21.552661, -27.586610
1.922500, 0.208927, 1.570796, 0.163856, 1.571871, 21.686849, -27.715482
1.925000, 0.208371, 1.570796, 0.162686, 1.571873, 21.815168, -27.849257
1.927500, 0.207832, 1.570796, 0.161527, 1.571876, 21.941238, -27.984696
1.930000, 0.207309, 1.570796, 0.160380, 1.571878, 22.066946, -28.120052
1.932500, 0.206804, 1.570796, 0.159246, 1.571880, 22.191848, -28.255692
1.935000, 0.206316, 1.570796, 0.158124, 1.571883, 22.316133, -28.391310
1.937500, 0.205846, 1.570796, 0.157014, 1.571885, 22.439914, -28.526697
1.940000, 0.205393, 1.570796, 0.155917, 1.571887, 22.563104, -28.661944
1.942500, 0.204958, 1.570796, 0.154833, 1.571889, 22.685880, -28.797000
1.945000, 0.204540, 1.570796, 0.153762, 1.571891, 22.808454, -28.931847
1.947500, 0.204141, 1.570796, 0.152704, 1.571894, 22.930892, -29.066612
1.950000, 0.203759, 1.570796, 0.151659, 1.571896, 23.053196, -29.201419
1.952500, 0.203395, 1.570796, 0.150628, 1.571898, 23.187013, -29.326060
1.955000, 0.203049, 1.570796, 0.149609, 1.571899, 23.324889, -29.448045
1.957500, 0.202722, 1.570796, 0.148604, 1.571901, 23.438980, -29.591879
1.960000, 0.202413, 1.570796, 0.147613, 1.571903, 23.560506, -29.726924
1.962500, 0.202122, 1.570796, 0.146635, 1.571905, 23.691343, -29.850916
1.965000, 0.201850, 1.570796, 0.145672, 1.571907, 23.787688, -30.007689
1.967500, 0.201596, 1.570796, 0.144723, 1.571910, 23.900446, -30.148680
1.970000, 0.201360, 1.570796, 0.143788, 1.571911, 24.041006, -30.262215
1.972500, 0.201144, 1.570796, 0.142868, 1.571912, 24.203678, -30.353006
1.975000, 0.200946, 1.570796, 0.141963, 1.571911, 24.418892, -30.388875
1.977500, 0.200766, 1.570796, 0.141074, 1.571910, 24.541691, -30.512437
1.980000, 0.200606, 1.570796, 0.140200, 1.571909, 24.641235, -30.658065
1.982500, 0.200464, 1.570796, 0.139342, 1.571909, 24.753151, -30.792024
1.985000, 0.200341, 1.570796, 0.138500, 1.571909, 24.869613, -30.922380
1.987500, 0.200237, 1.570796, 0.137673, 1.571909, 24.992446, -31.047346
1.990000, 0.200152, 1.570796, 0.136863, 1.571909, 25.115896, -31.172523
1.992500, 0.200085, 1.570796, 0.136069, 1.571909, 25.237734, -31.300209
1.995000, 0.200038, 1.570796, 0.135292, 1.571909, 25.361437, -31.427098
1.997500, 0.200009, 1.570796, 0.134531, 1.571909, 25.486829, -31.553422
2.000000, 0.200000, 1.570796, 0.133786, 1.571909, 25.612978, -31.680192
2.002500, 0.200009, 1.570796, 0.133058, 1.571909, 25.740155, -31.807283
2.005000, 0.200038, 1.570796, 0.132347, 1.571909, 25.868348, -31.934866
2.007500, 0.200085, 1.570796, 0.131653, 1.571909, 25.997552, -32.063102
2.010000, 0.200152, 1.570796, 0.130976, 1.571909, 26.127854, -32.192026
2.012500, 0.200237, 1.570796, 0.130316, 1.571909, 26.259219, -32.321762
2.015000, 0.200341, 1.570796, 0.129673, 1.571909, 26.391650, -32.452377
2.017500, 0.200464, 1.570796, 0.129048, 1.571909, 26.525197, -32.583894
2.020000, 0.200606, 1.570796, 0.128440, 1.571908, 26.659895, -32.716367
2.022500, 0.200766, 1.570796, 0.127850, 1.571908, 26.795797, -32.849861
2.025000, 0.200946, 1.570796, 0.127278, 1.571908, 26.932963, -32.984449
2.027500, 0.201144, 1.570796, 0.126723, 1.571908, 27.071448, -33.120212
2.030000, 0.201360, 1.570796, 0.126187, 1.571908, 27.211305, -33.257218
2.032500, 0.201596, 1.570796, 0.125668, 1.571907, 27.352579, -33.395525
2.035000, 0.201850, 1.570796, 0.125168, 1.571907, 27.495313, -33.535172
2.037500, 0.202122, 1.570796, 0.124687, 1.571907, 27.639551, -33.676197
2.040000, 0.202413, 1.570796, 0.124224, 1.571906, 27.785343, -33.818636
2.042500, 0.202722, 1.570796, 0.123779, 1.571906, 27.932744, -33.962537
2.045000, 0.203049, 1.570796, 0.123354, 1.571906, 28.081814, -34.107957
2.047500, 0.203395, 1.570796, 0.122948, 1.571905, 28.232612, -34.254956
2.050000, 0.203759, 1.570796, 0.122561, 1.571905, 28.385197, -34.403586
2.052500, 0.204141, 1.570796, 0.122193, 1.571904, 28.539620, -34.553895
2.055000, 0.204540, 1.570796, 0.121845, 1.571904, 28.695933, -34.705917
2.057500, 0.204958, 1.570796, 0.121516, 1.571903, 28.854184, -34.859684
2.060000, 0.205393, 1.570796, 0.121208, 1.571903, 29.014419, -35.015226
2.062500, 0.205846, 1.570796, 0.120919, 1.571902, 29.176691, -35.172580
2.065000, 0.206316, 1.570796, 0.120651, 1.571902, 29.341053, -35.331785
2.067500, 0.206804, 1.570796, 0.120403, 1.571901, 29.507561, -35.492882
2.070000, 0.207309, 1.570796, 0.120176, 1.571901, 29.676266, -35.655907
2.072500, 0.207831, 1.570796, 0.119970, 1.571900, 29.835196, -35.833049
2.075000, 0.208371, 1.570796, 0.119784, 1.571899, 30.022607, -35.987413
2.077500, 0.208927, 1.570796, 0.119620, 1.571897, 30.259311, -36.094473
2.080000, 0.209500, 1.570796, 0.119478, 1.571895, 30.423536, -36.274125
2.082500, 0.210089, 1.570796, 0.119358, 1.571894, 30.584143, -36.462250
2.085000, 0.210695, 1.570796, 0.119260, 1.571892, 30.780065, -36.621327
2.087500, 0.211317, 1.570796, 0.119183, 1.571889, 31.021050, -36.746761
2.090000, 0.211956, 1.570796, 0.119127, 1.571882, 31.353780, -36.796659
2.092500, 0.212610, 1.570796, 0.119092, 1.571875, 31.570266, -36.967826
2.095000, 0.213280, 1.570796, 0.119078, 1.571871, 31.708529, -37.221027
2.097500, 0.213966, 1.570796, 0.119085, 1.571866, 31.941374, -37.385467
2.100000, 0.214667, 1.570796, 0.119114, 1.571861, 32.162569, -37.564864
2.102500, 0.215384, 1.570796, 0.119164, 1.571856, 32.364474, -37.767014
2.105000, 0.216116, 1.570796, 0.119238, 1.571851, 32.578805, -37.960754
2.107500, 0.216863, 1.570796, 0.119334, 1.571846, 32.791770, -38.159614
2.110000, 0.217625, 1.570796, 0.119453, 1.571842, 33.007889, -38.359059
2.112500, 0.218401, 1.570796, 0.119595, 1.571837, 33.226677, -38.559628
2.115000, 0.219191, 1.570796, 0.119762, 1.571833, 33.445768, -38.763939
2.117500, 0.219996, 1.570796, 0.119952, 1.571829, 33.668045, -38.969423
2.120000, 0.220815, 1.570796, 0.120167, 1.571824, 33.892924, -39.176782
2.122500, 0.221648, 1.570796, 0.120407, 1.571820, 34.120091, -39.386262
2.125000, 0.222494, 1.570796, 0.120671, 1.571816, 34.350013, -39.597167
2.127500, 0.223354, 1.570796, 0.120961, 1.571812, 34.582379, -39.809494
2.130000, 0.224227, 1.570796, 0.121276, 1.571808, 34.817087, -40.023080
2.132500, 0.225113, 1.570796, 0.121617, 1.571804, 35.054071, -40.237840
2.135000, 0.226011, 1.570796, 0.121985, 1.571800, 35.293226, -40.453839
2.137500, 0.226922, 1.570796, 0.122379, 1.571796, 35.534592, -40.671028
2.140000, 0.227846, 1.570796, 0.122800, 1.571792, 35.777880, -40.889621
2.142500, 0.228781, 1.570796, 0.123248, 1.571789, 35.979085, -41.153650
2.145000, 0.229729, 1.570796, 0.123724, 1.571786, 36.199386, -41.403882
2.147500, 0.230688, 1.570796, 0.124226, 1.571783, 36.465584, -41.612902
2.150000, 0.231658, 1.570796, 0.124756, 1.571780, 36.734626, -41.821328
2.152500, 0.232640, 1.570796, 0.125315, 1.571776, 36.991837, -42.042671
2.155000, 0.233632, 1.570796, 0.125901, 1.571772, 37.246653, -42.267218
2.157500, 0.234635, 1.570796, 0.126517, 1.571768, 37.504539, -42.489153
2.160000, 0.235648, 1.570796, 0.127161, 1.571764, 37.763681, -42.709886
2.162500, 0.236672, 1.570796, 0.127835, 1.571759, 38.022216, -42.931071
2.165000, 0.237706, 1.570796, 0.128539, 1.571755, 38.280389, -43.152343
2.167500, 0.238749, 1.570796, 0.129273, 1.571750, 38.538800, -43.372829
2.170000, 0.239801, 1.570796, 0.130037, 1.571745, 38.797447, -43.591982
2.172500, 0.240863, 1.570796, 0.130832, 1.571740, 39.055984, -43.809368
2.175000, 0.241933, 1.570796, 0.131658, 1.571735, 39.314018, -44.024499
2.177500, 0.243013, 1.570796, 0.132515, 1.571729, 39.571173, -44.236922
2.180000, 0.244100, 1.570796, 0.133404, 1.571724, 39.827096, -44.446311
2.182500, 0.245196, 1.570796, 0.134325, 1.571718, 40.081490, -44.652427
2.185000, 0.246299, 1.570796, 0.135278, 1.571712, 40.334125, -44.855019
2.187500, 0.247410, 1.570796, 0.136264, 1.571706, 40.584788, -45.053740
2.190000, 0.248528, 1.570796, 0.137283, 1.571699, 40.833209, -45.248125
2.192500, 0.249653, 1.570796, 0.138334, 1.571693, 41.049022, -45.467472
2.195000, 0.250785, 1.570796, 0.139419, 1.571688, 41.230643, -45.713807
2.197500, 0.251923, 1.570796, 0.140537, 1.571683, 41.491798, -45.872936
2.200000, 0.253067, 1.570796, 0.141688, 1.571676, 41.745624, -46.027959
2.202500, 0.254218, 1.570796, 0.142874, 1.571669, 41.982651, -46.187628
2.205000, 0.255373, 1.570796, 0.144093, 1.571661, 42.219464, -46.335272
2.207500, 0.256534, 1.570796, 0.145347, 1.571653, 42.446032, -46.480195
2.210000, 0.257701, 1.570796, 0.146634, 1.571645, 42.658506, -46.625462
2.212500, 0.258871, 1.570796, 0.147956, 1.571636, 42.873527, -46.753534
2.215000, 0.260047, 1.570796, 0.149312, 1.571626, 43.106614, -46.845994
2.217500, 0.261226, 1.570796, 0.150703, 1.571616, 43.293548, -46.964375
2.220000, 0.262409, 1.570796, 0.152129, 1.571606, 43.459381, -47.084372
2.222500, 0.263596, 1.570796, 0.153589, 1.571595, 43.635447, -47.174791
2.225000, 0.264786, 1.570796, 0.155085, 1.571585, 43.807471, -47.248529
2.227500, 0.265979, 1.570796, 0.156615, 1.571573, 43.967529, -47.312278
2.230000, 0.267174, 1.570796, 0.158179, 1.571561, 44.118120, -47.362306
2.232500, 0.268372, 1.570796, 0.159778, 1.571549, 44.253153, -47.405671
2.235000, 0.269572, 1.570796, 0.161408, 1.571538, 44.346686, -47.490018
2.237500, 0.270774, 1.570796, 0.163071, 1.571526, 44.468199, -47.527135
2.240000, 0.271978, 1.570796, 0.164765, 1.571514, 44.587984, -47.533891
2.242500, 0.273182, 1.570796, 0.166491, 1.571502, 44.677641, -47.536338
2.245000, 0.274388, 1.570796, 0.168249, 1.571489, 44.749370, -47.522938
2.247500, 0.275594, 1.570796, 0.170039, 1.571476, 44.805934, -47.490914
2.250000, 0.276800, 1.570796, 0.171861, 1.571463, 44.843470, -47.443339
2.252500, 0.278006, 1.570796, 0.173714, 1.571450, 44.862785, -47.378239
2.255000, 0.279212, 1.570796, 0.175599, 1.571436, 44.864360, -47.293648
2.257500, 0.280418, 1.570796, 0.177515, 1.571423, 44.846892, -47.189430
2.260000, 0.281622, 1.570796, 0.179462, 1.571409, 44.809663, -47.065303
2.262500, 0.282826, 1.570796, 0.181439, 1.571395, 44.754646, -46.921785
2.265000, 0.284027, 1.570796, 0.183445, 1.571381, 44.701392, -46.740275
2.267500, 0.285228, 1.570796, 0.185480, 1.571365, 44.635121, -46.531785
2.270000, 0.286426, 1.570796, 0.187543, 1.571350, 44.526964, -46.323769
2.272500, 0.287621, 1.570796, 0.189634, 1.571335, 44.384877, -46.108594
2.275000, 0.288814, 1.570796, 0.191751, 1.571319, 44.222953, -45.871670
2.277500, 0.290004, 1.570796, 0.193894, 1.571304, 44.041415, -45.610959
2.280000, 0.291191, 1.570796, 0.196062, 1.571289, 43.837267, -45.327619
2.282500, 0.292374, 1.570796, 0.198255, 1.571274, 43.610179, -45.020972
2.285000, 0.293553, 1.570796, 0.200471, 1.571259, 43.360392, -44.690747
2.287500, 0.294729, 1.570796, 0.202711, 1.571244, 43.087988, -44.337659
2.290000, 0.295899, 1.570796, 0.204971, 1.571229, 42.793398, -43.962495
2.292500, 0.297065, 1.570796, 0.207253, 1.571214, 42.477125, -43.565823
2.295000, 0.298226, 1.570796, 0.209553, 1.571199, 42.139301, -43.148014
2.297500, 0.299382, 1.570796, 0.211872, 1.571184, 41.779689, -42.709160
2.300000, 0.300532, 1.570796, 0.214208, 1.571169, 41.397919, -42.249093
2.302500, 0.301677, 1.570796, 0.216559, 1.571154, 40.982554, -41.778451
2.305000, 0.302815, 1.570796, 0.218925, 1.571141, 40.524295, -41.308392
2.307500, 0.303947, 1.570796, 0.221303, 1.571128, 40.044611, -40.820897
2.310000, 0.305072, 1.570796, 0.223694, 1.571115, 39.575787, -40.285075
2.312500, 0.306190, 1.570796, 0.226094, 1.571101, 39.109285, -39.708861
2.315000, 0.307301, 1.570796, 0.228502, 1.571087, 38.621558, -39.115718
2.317500, 0.308404, 1.570796, 0.230918, 1.571073, 38.114638, -38.505435
2.320000, 0.309500, 1.570796, 0.233339, 1.571058, 37.593400, -37.874982
2.322500, 0.310587, 1.570796, 0.235763, 1.571044, 37.059464, -37.252076
2.325000, 0.311666, 1.570796, 0.238185, 1.571029, 36.520387, -36.649464
2.327500, 0.312737, 1.570796, 0.240606, 1.571014, 35.975478, -36.023639
2.330000, 0.313799, 1.570796, 0.243022, 1.571000, 35.414252, -35.376759
2.332500, 0.314851, 1.570796, 0.245435, 1.570985, 34.831854, -34.715399
2.335000, 0.315894, 1.570796, 0.247843, 1.570970, 34.230433, -34.040999
2.337500, 0.316928, 1.570796, 0.250244, 1.570956, 33.612212, -33.354825
2.340000, 0.317951, 1.570796, 0.252638, 1.570942, 32.976949, -32.660092
2.342500, 0.318965, 1.570796, 0.255023, 1.570928, 32.324920, -31.959057
2.345000, 0.319968, 1.570796, 0.257398, 1.570914, 31.657005, -31.253196
2.347500, 0.320960, 1.570796, 0.259762, 1.570901, 30.980225, -30.538793
2.350000, 0.321942, 1.570796, 0.262112, 1.570888, 30.298817, -29.816041
2.352500, 0.322912, 1.570796, 0.264449, 1.570876, 29.608371, -29.094331
2.355000, 0.323871, 1.570796, 0.266769, 1.570864, 28.933054, -28.354449
2.357500, 0.324819, 1.570796, 0.269072, 1.570851, 28.268768, -27.603242
2.360000, 0.325754, 1.570796, 0.271355, 1.570838, 27.607321, -26.852831
2.362500, 0.326678, 1.570796, 0.273615, 1.570825, 26.957347, -26.143338
2.365000, 0.327589, 1.570796, 0.275851, 1.570813, 26.312958, -25.450635
2.367500, 0.328487, 1.570796, 0.278060, 1.570800, 25.667628, -24.758788
2.370000, 0.329373, 1.570796, 0.280244, 1.570788, 25.025887, -24.064833
2.372500, 0.330246, 1.570796, 0.282399, 1.570776, 24.392380, -23.367495
2.375000, 0.331106, 1.570796, 0.284527, 1.570764, 23.768081, -22.670229
2.377500, 0.331952, 1.570796, 0.286625, 1.570751, 23.151752, -21.978471
2.380000, 0.332785, 1.570796, 0.288692, 1.570739, 22.541569, -21.297045
2.382500, 0.333604, 1.570796, 0.290728, 1.570726, 21.932679, -20.632519
2.385000, 0.334408, 1.570796, 0.292732, 1.570714, 21.331499, -19.980279
2.387500, 0.335199, 1.570796, 0.294702, 1.570702, 20.741629, -19.338247
2.390000, 0.335975, 1.570796, 0.296638, 1.570690, 20.164236, -18.706982
2.392500, 0.336737, 1.570796, 0.298539, 1.570678, 19.600377, -18.087734
2.395000, 0.337484, 1.570796, 0.300404, 1.570666, 19.051377, -17.481999
2.397500, 0.338216, 1.570796, 0.302233, 1.570654, 18.518562, -16.891390
2.400000, 0.338932, 1.570796, 0.304024, 1.570642, 18.002931, -16.317436
2.402500, 0.339634, 1.570796, 0.305776, 1.570630, 17.505242, -15.760789
2.405000, 0.340320, 1.570796, 0.307489, 1.570618, 17.028783, -15.219353
2.407500, 0.340990, 1.570796, 0.309162, 1.570607, 16.571326, -14.695643
2.410000, 0.341644, 1.570796, 0.310795, 1.570595, 16.129304, -14.193114
2.412500, 0.342283, 1.570796, 0.312387, 1.570583, 15.702857, -13.711904
2.415000, 0.342905, 1.570796, 0.313937, 1.570571, 15.293895, -13.250583
2.417500, 0.343511, 1.570796, 0.315446, 1.570559, 14.903760, -12.808284
2.420000, 0.344100, 1.570796, 0.316912, 1.570548, 14.533016, -12.384915
2.422500, 0.344673, 1.570796, 0.318337, 1.570536, 14.181920, -11.980594
2.425000, 0.345229, 1.570796, 0.319718, 1.570525, 13.850343, -11.594933
2.427500, 0.345768, 1.570796, 0.321057, 1.570513, 13.537831, -11.227292
2.430000, 0.346291, 1.570796, 0.322353, 1.570502, 13.243824, -10.877253
2.432500, 0.346796, 1.570796, 0.323606, 1.570490, 12.967715, -10.544614
2.435000, 0.347284, 1.570796, 0.324816, 1.570479, 12.709800, -10.230493
2.437500, 0.347754, 1.570796, 0.325982, 1.570468, 12.478134, -9.949619
2.440000, 0.348207, 1.570796, 0.327105, 1.570457, 12.254550, -9.699794
2.442500, 0.348642, 1.570796, 0.328184, 1.570446, 12.047602, -9.462020
2.445000, 0.349060, 1.570796, 0.329220, 1.570436, 11.858632, -9.234562
2.447500, 0.349459, 1.570796, 0.330214, 1.570426, 11.685713, -9.020753
2.450000, 0.349841, 1.570796, 0.331166, 1.570415, 11.529531, -8.822012
2.452500, 0.350205, 1.570796, 0.332075, 1.570405, 11.391044, -8.638171
2.455000, 0.350551, 1.570796, 0.332942, 1.570395, 11.269148, -8.469168
2.457500, 0.350878, 1.570796, 0.333768, 1.570385, 11.161382, -8.315030
2.460000, 0.351187, 1.570796, 0.334552, 1.570375, 11.065435, -8.175478
2.462500, 0.351478, 1.570796, 0.335296, 1.570366, 10.979889, -8.050070
2.465000, 0.351750, 1.570796, 0.336000, 1.570356, 10.904282, -7.938550
2.467500, 0.352004, 1.570796, 0.336664, 1.570347, 10.838859, -7.840971
2.470000, 0.352240, 1.570796, 0.337289, 1.570337, 10.784179, -7.757564
2.472500, 0.352456, 1.570796, 0.337875, 1.570329, 10.740658, -7.688480
2.475000, 0.352654, 1.570796, 0.338422, 1.570320, 10.708206, -7.633577
2.477500, 0.352834, 1.570796, 0.338931, 1.570312, 10.686090, -7.592305
2.480000, 0.352994, 1.570796, 0.339401, 1.570304, 10.673046, -7.563750
2.482500, 0.353136, 1.570796, 0.339835, 1.570296, 10.667588, -7.546784
2.485000, 0.353259, 1.570796, 0.340232, 1.570289, 10.668355, -7.540282
2.487500, 0.353363, 1.570796, 0.340592, 1.570282, 10.674361, -7.543301
2.490000, 0.353448, 1.570796, 0.340918, 1.570276, 10.685080, -7.555167
2.492500, 0.353515, 1.570796, 0.341208, 1.570270, 10.700329, -7.575459
2.495000, 0.353562, 1.570796, 0.341463, 1.570265, 10.722864, -7.600239
2.497500, 0.353591, 1.570796, 0.341685, 1.570259, 10.777105, -7.602842
2.500000, 0.353600, 1.570796, 0.341873, 1.570252, 10.844487, -7.607609
2.502500, 0.353600, 1.570796, 0.342029, 1.570247, 11.020653, -7.787694
2.505000, 0.353600, 1.570796, 0.342153, 1.570242, 11.311158, -8.120998
2.507500, 0.353600, 1.570796, 0.342248, 1.570240, 11.556505, -8.522916
2.510000, 0.353600, 1.570796, 0.342318, 1.570241, 11.740239, -8.967822
2.512500, 0.353600, 1.570796, 0.342362, 1.570245, 11.951340, -9.397655
2.515000, 0.353600, 1.570796, 0.342383, 1.570250, 12.236526, -9.771971
2.517500, 0.353600, 1.570796, 0.342381, 1.570254, 12.568366, -10.107305
2.520000, 0.353600, 1.570796, 0.342357, 1.570258, 12.894600, -10.442133
2.522500, 0.353600, 1.570796, 0.342315, 1.570262, 13.203265, -10.786207
2.525000, 0.353600, 1.570796, 0.342254, 1.570267, 13.505061, -11.134253
2.527500, 0.353600, 1.570796, 0.342176, 1.570272, 13.808748, -11.483496
2.530000, 0.353600, 1.570796, 0.342082, 1.570277, 14.116386, -11.835108
2.532500, 0.353600, 1.570796, 0.341973, 1.570282, 14.425275, -12.190546
2.535000, 0.353600, 1.570796, 0.341849, 1.570288, 14.729079, -12.550277
2.537500, 0.353600, 1.570796, 0.341711, 1.570294, 15.026515, -12.911979
2.540000, 0.353600, 1.570796, 0.341561, 1.570301, 15.318876, -13.272232
2.542500, 0.353600, 1.570796, 0.341400, 1.570308, 15.607608, -13.627990
2.545000, 0.353600, 1.570796, 0.341228, 1.570316, 15.893041, -13.977904
2.547500, 0.353600, 1.570796, 0.341046, 1.570323, 16.174879, -14.321628
2.550000, 0.353600, 1.570796, 0.340856, 1.570331, 16.452707, -14.659134
2.552500, 0.353600, 1.570796, 0.340659, 1.570340, 16.726103, -14.990496
2.555000, 0.353600, 1.570796, 0.340454, 1.570348, 16.994655, -15.315816
2.557500, 0.353600, 1.570796, 0.340243, 1.570357, 17.257956, -15.635184
2.560000, 0.353600, 1.570796, 0.340026, 1.570365, 17.515598, -15.948650
2.562500, 0.353600, 1.570796, 0.339805, 1.570374, 17.767174, -16.256214
2.565000, 0.353600, 1.570796, 0.339580, 1.570383, 18.012283, -16.557817
2.567500, 0.353600, 1.570796, 0.339351, 1.570392, 18.250540, -16.853350
2.570000, 0.353600, 1.570796, 0.339119, 1.570402, 18.481586, -17.142657
2.572500, 0.353600, 1.570796, 0.338886, 1.570411, 18.705102, -17.425550
2.575000, 0.353600, 1.570796, 0.338650, 1.570421, 18.920815, -17.701819
2.577500, 0.353600, 1.570796, 0.338413, 1.570430, 19.128511, -17.971253
2.580000, 0.353600, 1.570796, 0.338176, 1.570440, 19.328035, -18.233646
2.582500, 0.353600, 1.570796, 0.337939, 1.570450, 19.519292, -18.488807
2.585000, 0.353600, 1.570796, 0.337702, 1.570461, 19.702243, -18.736575
2.587500, 0.353600, 1.570796, 0.337466, 1.570471, 19.876903, -18.976814
2.590000, 0.353600, 1.570796, 0.337231, 1.570482, 20.043329, -19.209422
2.592500, 0.353600, 1.570796, 0.336998, 1.570493, 20.201613, -19.434330
2.595000, 0.353600, 1.570796, 0.336767, 1.570503, 20.351874, -19.651495
2.597500, 0.353600, 1.570796, 0.336539, 1.570514, 20.494247, -19.860904
2.600000, 0.353600, 1.570796, 0.336314, 1.570526, 20.628879, -20.062564
2.602500, 0.353600, 1.570796, 0.336091, 1.570537, 20.755923, -20.256502
2.605000, 0.353600, 1.570796, 0.335873, 1.570548, 20.875529, -20.442760
2.607500, 0.353600, 1.570796, 0.335658, 1.570560, 20.987849, -20.621392
2.610000, 0.353600, 1.570796, 0.335446, 1.570571, 21.093032, -20.792462
2.612500, 0.353600, 1.570796, 0.335239, 1.570583, 21.191224, -20.956042
2.615000, 0.353600, 1.570796, 0.335037, 1.570595, 21.282572, -21.112212
2.617500, 0.353600, 1.570796, 0.334839, 1.570607, 21.367220, -21.261057
2.620000, 0.353600, 1.570796, 0.334645, 1.570618, 21.445319, -21.402671
2.622500, 0.353600, 1.570796, 0.334457, 1.570630, 21.517022, -21.537152
